Date,Date Int,Day Name Short,Day Num Week,Day of Year,Month Day Num,Month Name Short,Month Num,Month Year,Month Year Order,Quarter Num,Quarter Year,Quarter Year Order,Week Ending,Week Num,Week Year,Week Year Order,Year
2022-05-20 00:00:00,20220520,Fri,6,140,20,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-21 00:00:00,21,W21 2022,202221,2022
2022-05-21 00:00:00,20220521,Sat,7,141,21,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-21 00:00:00,21,W21 2022,202221,2022
2022-05-22 00:00:00,20220522,Sun,1,142,22,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-28 00:00:00,22,W22 2022,202222,2022
2022-05-23 00:00:00,20220523,Mon,2,143,23,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-28 00:00:00,22,W22 2022,202222,2022
2022-05-24 00:00:00,20220524,Tue,3,144,24,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-28 00:00:00,22,W22 2022,202222,2022
2022-05-25 00:00:00,20220525,Wed,4,145,25,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-28 00:00:00,22,W22 2022,202222,2022
2022-05-26 00:00:00,20220526,Thu,5,146,26,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-28 00:00:00,22,W22 2022,202222,2022
2022-05-27 00:00:00,20220527,Fri,6,147,27,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-28 00:00:00,22,W22 2022,202222,2022
2022-05-28 00:00:00,20220528,Sat,7,148,28,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-28 00:00:00,22,W22 2022,202222,2022
2022-05-29 00:00:00,20220529,Sun,1,149,29,May,5,May 2022,202205,2,Q2 2022,20222,2022-06-04 00:00:00,23,W23 2022,202223,2022
2022-05-30 00:00:00,20220530,Mon,2,150,30,May,5,May 2022,202205,2,Q2 2022,20222,2022-06-04 00:00:00,23,W23 2022,202223,2022
2022-05-31 00:00:00,20220531,Tue,3,151,31,May,5,May 2022,202205,2,Q2 2022,20222,2022-06-04 00:00:00,23,W23 2022,202223,2022
2022-06-01 00:00:00,20220601,Wed,4,152,1,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-04 00:00:00,23,W23 2022,202223,2022
2022-06-02 00:00:00,20220602,Thu,5,153,2,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-04 00:00:00,23,W23 2022,202223,2022
2022-06-03 00:00:00,20220603,Fri,6,154,3,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-04 00:00:00,23,W23 2022,202223,2022
2022-06-04 00:00:00,20220604,Sat,7,155,4,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-04 00:00:00,23,W23 2022,202223,2022
2022-06-05 00:00:00,20220605,Sun,1,156,5,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-11 00:00:00,24,W24 2022,202224,2022
2022-06-06 00:00:00,20220606,Mon,2,157,6,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-11 00:00:00,24,W24 2022,202224,2022
2022-06-07 00:00:00,20220607,Tue,3,158,7,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-11 00:00:00,24,W24 2022,202224,2022
2022-06-08 00:00:00,20220608,Wed,4,159,8,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-11 00:00:00,24,W24 2022,202224,2022
2022-06-09 00:00:00,20220609,Thu,5,160,9,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-11 00:00:00,24,W24 2022,202224,2022
2022-06-10 00:00:00,20220610,Fri,6,161,10,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-11 00:00:00,24,W24 2022,202224,2022
2022-06-11 00:00:00,20220611,Sat,7,162,11,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-11 00:00:00,24,W24 2022,202224,2022
2022-06-12 00:00:00,20220612,Sun,1,163,12,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-18 00:00:00,25,W25 2022,202225,2022
2022-06-13 00:00:00,20220613,Mon,2,164,13,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-18 00:00:00,25,W25 2022,202225,2022
2022-06-14 00:00:00,20220614,Tue,3,165,14,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-18 00:00:00,25,W25 2022,202225,2022
2022-06-15 00:00:00,20220615,Wed,4,166,15,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-18 00:00:00,25,W25 2022,202225,2022
2022-06-16 00:00:00,20220616,Thu,5,167,16,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-18 00:00:00,25,W25 2022,202225,2022
2022-06-17 00:00:00,20220617,Fri,6,168,17,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-18 00:00:00,25,W25 2022,202225,2022
2022-06-18 00:00:00,20220618,Sat,7,169,18,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-18 00:00:00,25,W25 2022,202225,2022
2022-06-19 00:00:00,20220619,Sun,1,170,19,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-25 00:00:00,26,W26 2022,202226,2022
2022-06-20 00:00:00,20220620,Mon,2,171,20,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-25 00:00:00,26,W26 2022,202226,2022
2022-06-21 00:00:00,20220621,Tue,3,172,21,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-25 00:00:00,26,W26 2022,202226,2022
2022-06-22 00:00:00,20220622,Wed,4,173,22,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-25 00:00:00,26,W26 2022,202226,2022
2022-06-23 00:00:00,20220623,Thu,5,174,23,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-25 00:00:00,26,W26 2022,202226,2022
2022-06-24 00:00:00,20220624,Fri,6,175,24,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-25 00:00:00,26,W26 2022,202226,2022
2022-06-25 00:00:00,20220625,Sat,7,176,25,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-06-25 00:00:00,26,W26 2022,202226,2022
2022-06-26 00:00:00,20220626,Sun,1,177,26,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-07-02 00:00:00,27,W27 2022,202227,2022
2022-06-27 00:00:00,20220627,Mon,2,178,27,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-07-02 00:00:00,27,W27 2022,202227,2022
2022-06-28 00:00:00,20220628,Tue,3,179,28,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-07-02 00:00:00,27,W27 2022,202227,2022
2022-06-29 00:00:00,20220629,Wed,4,180,29,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-07-02 00:00:00,27,W27 2022,202227,2022
2022-06-30 00:00:00,20220630,Thu,5,181,30,Jun,6,Jun 2022,202206,2,Q2 2022,20222,2022-07-02 00:00:00,27,W27 2022,202227,2022
2022-07-01 00:00:00,20220701,Fri,6,182,1,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-02 00:00:00,27,W27 2022,202227,2022
2022-07-02 00:00:00,20220702,Sat,7,183,2,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-02 00:00:00,27,W27 2022,202227,2022
2022-07-03 00:00:00,20220703,Sun,1,184,3,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-09 00:00:00,28,W28 2022,202228,2022
2022-07-04 00:00:00,20220704,Mon,2,185,4,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-09 00:00:00,28,W28 2022,202228,2022
2022-07-05 00:00:00,20220705,Tue,3,186,5,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-09 00:00:00,28,W28 2022,202228,2022
2022-07-06 00:00:00,20220706,Wed,4,187,6,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-09 00:00:00,28,W28 2022,202228,2022
2022-07-07 00:00:00,20220707,Thu,5,188,7,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-09 00:00:00,28,W28 2022,202228,2022
2022-07-08 00:00:00,20220708,Fri,6,189,8,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-09 00:00:00,28,W28 2022,202228,2022
2022-07-09 00:00:00,20220709,Sat,7,190,9,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-09 00:00:00,28,W28 2022,202228,2022
2022-07-10 00:00:00,20220710,Sun,1,191,10,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-16 00:00:00,29,W29 2022,202229,2022
2022-07-11 00:00:00,20220711,Mon,2,192,11,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-16 00:00:00,29,W29 2022,202229,2022
2022-07-12 00:00:00,20220712,Tue,3,193,12,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-16 00:00:00,29,W29 2022,202229,2022
2022-07-13 00:00:00,20220713,Wed,4,194,13,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-16 00:00:00,29,W29 2022,202229,2022
2022-07-14 00:00:00,20220714,Thu,5,195,14,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-16 00:00:00,29,W29 2022,202229,2022
2022-07-15 00:00:00,20220715,Fri,6,196,15,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-16 00:00:00,29,W29 2022,202229,2022
2022-07-16 00:00:00,20220716,Sat,7,197,16,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-16 00:00:00,29,W29 2022,202229,2022
2022-07-17 00:00:00,20220717,Sun,1,198,17,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-23 00:00:00,30,W30 2022,202230,2022
2022-07-18 00:00:00,20220718,Mon,2,199,18,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-23 00:00:00,30,W30 2022,202230,2022
2022-07-19 00:00:00,20220719,Tue,3,200,19,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-23 00:00:00,30,W30 2022,202230,2022
2022-07-20 00:00:00,20220720,Wed,4,201,20,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-23 00:00:00,30,W30 2022,202230,2022
2022-07-21 00:00:00,20220721,Thu,5,202,21,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-23 00:00:00,30,W30 2022,202230,2022
2022-07-22 00:00:00,20220722,Fri,6,203,22,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-23 00:00:00,30,W30 2022,202230,2022
2022-07-23 00:00:00,20220723,Sat,7,204,23,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-23 00:00:00,30,W30 2022,202230,2022
2022-07-24 00:00:00,20220724,Sun,1,205,24,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-30 00:00:00,31,W31 2022,202231,2022
2022-07-25 00:00:00,20220725,Mon,2,206,25,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-30 00:00:00,31,W31 2022,202231,2022
2022-07-26 00:00:00,20220726,Tue,3,207,26,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-30 00:00:00,31,W31 2022,202231,2022
2022-07-27 00:00:00,20220727,Wed,4,208,27,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-30 00:00:00,31,W31 2022,202231,2022
2022-07-28 00:00:00,20220728,Thu,5,209,28,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-30 00:00:00,31,W31 2022,202231,2022
2022-07-29 00:00:00,20220729,Fri,6,210,29,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-30 00:00:00,31,W31 2022,202231,2022
2022-07-30 00:00:00,20220730,Sat,7,211,30,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-07-30 00:00:00,31,W31 2022,202231,2022
2022-07-31 00:00:00,20220731,Sun,1,212,31,Jul,7,Jul 2022,202207,3,Q3 2022,20223,2022-08-06 00:00:00,32,W32 2022,202232,2022
2022-08-01 00:00:00,20220801,Mon,2,213,1,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-06 00:00:00,32,W32 2022,202232,2022
2022-08-02 00:00:00,20220802,Tue,3,214,2,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-06 00:00:00,32,W32 2022,202232,2022
2022-08-03 00:00:00,20220803,Wed,4,215,3,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-06 00:00:00,32,W32 2022,202232,2022
2022-08-04 00:00:00,20220804,Thu,5,216,4,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-06 00:00:00,32,W32 2022,202232,2022
2022-08-05 00:00:00,20220805,Fri,6,217,5,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-06 00:00:00,32,W32 2022,202232,2022
2022-08-06 00:00:00,20220806,Sat,7,218,6,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-06 00:00:00,32,W32 2022,202232,2022
2022-08-07 00:00:00,20220807,Sun,1,219,7,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-13 00:00:00,33,W33 2022,202233,2022
2022-08-08 00:00:00,20220808,Mon,2,220,8,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-13 00:00:00,33,W33 2022,202233,2022
2022-08-09 00:00:00,20220809,Tue,3,221,9,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-13 00:00:00,33,W33 2022,202233,2022
2022-08-10 00:00:00,20220810,Wed,4,222,10,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-13 00:00:00,33,W33 2022,202233,2022
2022-08-11 00:00:00,20220811,Thu,5,223,11,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-13 00:00:00,33,W33 2022,202233,2022
2022-08-12 00:00:00,20220812,Fri,6,224,12,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-13 00:00:00,33,W33 2022,202233,2022
2022-08-13 00:00:00,20220813,Sat,7,225,13,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-13 00:00:00,33,W33 2022,202233,2022
2022-08-14 00:00:00,20220814,Sun,1,226,14,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-20 00:00:00,34,W34 2022,202234,2022
2022-08-15 00:00:00,20220815,Mon,2,227,15,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-20 00:00:00,34,W34 2022,202234,2022
2022-08-16 00:00:00,20220816,Tue,3,228,16,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-20 00:00:00,34,W34 2022,202234,2022
2022-08-17 00:00:00,20220817,Wed,4,229,17,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-20 00:00:00,34,W34 2022,202234,2022
2022-08-18 00:00:00,20220818,Thu,5,230,18,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-20 00:00:00,34,W34 2022,202234,2022
2022-08-19 00:00:00,20220819,Fri,6,231,19,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-20 00:00:00,34,W34 2022,202234,2022
2022-08-20 00:00:00,20220820,Sat,7,232,20,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-20 00:00:00,34,W34 2022,202234,2022
2022-08-21 00:00:00,20220821,Sun,1,233,21,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-27 00:00:00,35,W35 2022,202235,2022
2022-08-22 00:00:00,20220822,Mon,2,234,22,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-27 00:00:00,35,W35 2022,202235,2022
2022-08-23 00:00:00,20220823,Tue,3,235,23,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-27 00:00:00,35,W35 2022,202235,2022
2022-08-24 00:00:00,20220824,Wed,4,236,24,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-27 00:00:00,35,W35 2022,202235,2022
2022-08-25 00:00:00,20220825,Thu,5,237,25,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-27 00:00:00,35,W35 2022,202235,2022
2022-08-26 00:00:00,20220826,Fri,6,238,26,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-27 00:00:00,35,W35 2022,202235,2022
2022-08-27 00:00:00,20220827,Sat,7,239,27,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-08-27 00:00:00,35,W35 2022,202235,2022
2022-08-28 00:00:00,20220828,Sun,1,240,28,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-09-03 00:00:00,36,W36 2022,202236,2022
2022-08-29 00:00:00,20220829,Mon,2,241,29,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-09-03 00:00:00,36,W36 2022,202236,2022
2022-08-30 00:00:00,20220830,Tue,3,242,30,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-09-03 00:00:00,36,W36 2022,202236,2022
2022-08-31 00:00:00,20220831,Wed,4,243,31,Aug,8,Aug 2022,202208,3,Q3 2022,20223,2022-09-03 00:00:00,36,W36 2022,202236,2022
2022-09-01 00:00:00,20220901,Thu,5,244,1,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-03 00:00:00,36,W36 2022,202236,2022
2022-09-02 00:00:00,20220902,Fri,6,245,2,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-03 00:00:00,36,W36 2022,202236,2022
2022-09-03 00:00:00,20220903,Sat,7,246,3,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-03 00:00:00,36,W36 2022,202236,2022
2022-09-04 00:00:00,20220904,Sun,1,247,4,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-10 00:00:00,37,W37 2022,202237,2022
2022-09-05 00:00:00,20220905,Mon,2,248,5,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-10 00:00:00,37,W37 2022,202237,2022
2022-09-06 00:00:00,20220906,Tue,3,249,6,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-10 00:00:00,37,W37 2022,202237,2022
2022-09-07 00:00:00,20220907,Wed,4,250,7,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-10 00:00:00,37,W37 2022,202237,2022
2022-09-08 00:00:00,20220908,Thu,5,251,8,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-10 00:00:00,37,W37 2022,202237,2022
2022-09-09 00:00:00,20220909,Fri,6,252,9,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-10 00:00:00,37,W37 2022,202237,2022
2022-09-10 00:00:00,20220910,Sat,7,253,10,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-10 00:00:00,37,W37 2022,202237,2022
2022-09-11 00:00:00,20220911,Sun,1,254,11,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-17 00:00:00,38,W38 2022,202238,2022
2022-09-12 00:00:00,20220912,Mon,2,255,12,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-17 00:00:00,38,W38 2022,202238,2022
2022-09-13 00:00:00,20220913,Tue,3,256,13,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-17 00:00:00,38,W38 2022,202238,2022
2022-09-14 00:00:00,20220914,Wed,4,257,14,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-17 00:00:00,38,W38 2022,202238,2022
2022-09-15 00:00:00,20220915,Thu,5,258,15,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-17 00:00:00,38,W38 2022,202238,2022
2022-09-16 00:00:00,20220916,Fri,6,259,16,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-17 00:00:00,38,W38 2022,202238,2022
2022-09-17 00:00:00,20220917,Sat,7,260,17,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-17 00:00:00,38,W38 2022,202238,2022
2022-09-18 00:00:00,20220918,Sun,1,261,18,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-24 00:00:00,39,W39 2022,202239,2022
2022-09-19 00:00:00,20220919,Mon,2,262,19,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-24 00:00:00,39,W39 2022,202239,2022
2022-09-20 00:00:00,20220920,Tue,3,263,20,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-24 00:00:00,39,W39 2022,202239,2022
2022-09-21 00:00:00,20220921,Wed,4,264,21,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-24 00:00:00,39,W39 2022,202239,2022
2022-09-22 00:00:00,20220922,Thu,5,265,22,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-24 00:00:00,39,W39 2022,202239,2022
2022-09-23 00:00:00,20220923,Fri,6,266,23,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-24 00:00:00,39,W39 2022,202239,2022
2022-09-24 00:00:00,20220924,Sat,7,267,24,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-09-24 00:00:00,39,W39 2022,202239,2022
2022-09-25 00:00:00,20220925,Sun,1,268,25,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-10-01 00:00:00,40,W40 2022,202240,2022
2022-09-26 00:00:00,20220926,Mon,2,269,26,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-10-01 00:00:00,40,W40 2022,202240,2022
2022-09-27 00:00:00,20220927,Tue,3,270,27,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-10-01 00:00:00,40,W40 2022,202240,2022
2022-09-28 00:00:00,20220928,Wed,4,271,28,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-10-01 00:00:00,40,W40 2022,202240,2022
2022-09-29 00:00:00,20220929,Thu,5,272,29,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-10-01 00:00:00,40,W40 2022,202240,2022
2022-09-30 00:00:00,20220930,Fri,6,273,30,Sep,9,Sep 2022,202209,3,Q3 2022,20223,2022-10-01 00:00:00,40,W40 2022,202240,2022
2022-10-01 00:00:00,20221001,Sat,7,274,1,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-01 00:00:00,40,W40 2022,202240,2022
2022-10-02 00:00:00,20221002,Sun,1,275,2,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-08 00:00:00,41,W41 2022,202241,2022
2022-10-03 00:00:00,20221003,Mon,2,276,3,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-08 00:00:00,41,W41 2022,202241,2022
2022-10-04 00:00:00,20221004,Tue,3,277,4,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-08 00:00:00,41,W41 2022,202241,2022
2022-10-05 00:00:00,20221005,Wed,4,278,5,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-08 00:00:00,41,W41 2022,202241,2022
2022-10-06 00:00:00,20221006,Thu,5,279,6,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-08 00:00:00,41,W41 2022,202241,2022
2022-10-07 00:00:00,20221007,Fri,6,280,7,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-08 00:00:00,41,W41 2022,202241,2022
2022-10-08 00:00:00,20221008,Sat,7,281,8,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-08 00:00:00,41,W41 2022,202241,2022
2022-10-09 00:00:00,20221009,Sun,1,282,9,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-15 00:00:00,42,W42 2022,202242,2022
2022-10-10 00:00:00,20221010,Mon,2,283,10,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-15 00:00:00,42,W42 2022,202242,2022
2022-10-11 00:00:00,20221011,Tue,3,284,11,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-15 00:00:00,42,W42 2022,202242,2022
2022-10-12 00:00:00,20221012,Wed,4,285,12,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-15 00:00:00,42,W42 2022,202242,2022
2022-10-13 00:00:00,20221013,Thu,5,286,13,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-15 00:00:00,42,W42 2022,202242,2022
2022-10-14 00:00:00,20221014,Fri,6,287,14,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-15 00:00:00,42,W42 2022,202242,2022
2022-10-15 00:00:00,20221015,Sat,7,288,15,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-15 00:00:00,42,W42 2022,202242,2022
2022-10-16 00:00:00,20221016,Sun,1,289,16,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-22 00:00:00,43,W43 2022,202243,2022
2022-10-17 00:00:00,20221017,Mon,2,290,17,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-22 00:00:00,43,W43 2022,202243,2022
2022-10-18 00:00:00,20221018,Tue,3,291,18,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-22 00:00:00,43,W43 2022,202243,2022
2022-10-19 00:00:00,20221019,Wed,4,292,19,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-22 00:00:00,43,W43 2022,202243,2022
2022-10-20 00:00:00,20221020,Thu,5,293,20,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-22 00:00:00,43,W43 2022,202243,2022
2022-10-21 00:00:00,20221021,Fri,6,294,21,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-22 00:00:00,43,W43 2022,202243,2022
2022-10-22 00:00:00,20221022,Sat,7,295,22,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-22 00:00:00,43,W43 2022,202243,2022
2022-10-23 00:00:00,20221023,Sun,1,296,23,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-29 00:00:00,44,W44 2022,202244,2022
2022-10-24 00:00:00,20221024,Mon,2,297,24,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-29 00:00:00,44,W44 2022,202244,2022
2022-10-25 00:00:00,20221025,Tue,3,298,25,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-29 00:00:00,44,W44 2022,202244,2022
2022-10-26 00:00:00,20221026,Wed,4,299,26,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-29 00:00:00,44,W44 2022,202244,2022
2022-10-27 00:00:00,20221027,Thu,5,300,27,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-29 00:00:00,44,W44 2022,202244,2022
2022-10-28 00:00:00,20221028,Fri,6,301,28,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-29 00:00:00,44,W44 2022,202244,2022
2022-10-29 00:00:00,20221029,Sat,7,302,29,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-10-29 00:00:00,44,W44 2022,202244,2022
2022-10-30 00:00:00,20221030,Sun,1,303,30,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-11-05 00:00:00,45,W45 2022,202245,2022
2022-10-31 00:00:00,20221031,Mon,2,304,31,Oct,10,Oct 2022,202210,4,Q4 2022,20224,2022-11-05 00:00:00,45,W45 2022,202245,2022
2022-11-01 00:00:00,20221101,Tue,3,305,1,Nov,11,Nov 2022,202211,4,Q4 2022,20224,2022-11-05 00:00:00,45,W45 2022,202245,2022
2022-11-02 00:00:00,20221102,Wed,4,306,2,Nov,11,Nov 2022,202211,4,Q4 2022,20224,2022-11-05 00:00:00,45,W45 2022,202245,2022
2022-11-03 00:00:00,20221103,Thu,5,307,3,Nov,11,Nov 2022,202211,4,Q4 2022,20224,2022-11-05 00:00:00,45,W45 2022,202245,2022
2022-11-04 00:00:00,20221104,Fri,6,308,4,Nov,11,Nov 2022,202211,4,Q4 2022,20224,2022-11-05 00:00:00,45,W45 2022,202245,2022
2022-11-05 00:00:00,20221105,Sat,7,309,5,Nov,11,Nov 2022,202211,4,Q4 2022,20224,2022-11-05 00:00:00,45,W45 2022,202245,2022
